timestamp_iso,correlated_with,correlation,lag_timestamp_iso
2025-10-01T03:28:00+0100,BTC-USDT,-0.993839,2025-10-01T02:43:00+0100
2025-10-01T03:29:00+0100,DOGE-USDT,-0.995179,2025-10-01T03:29:00+0100
2025-10-01T03:30:00+0100,BTC-USDT,-0.991802,2025-10-01T02:42:00+0100
2025-10-01T03:31:00+0100,BNB-USDT,0.996392,2025-10-01T02:35:00+0100
2025-10-01T03:32:00+0100,BNB-USDT,0.994766,2025-10-01T02:32:00+0100
2025-10-01T03:33:00+0100,ETH-USDT,-0.996631,2025-10-01T02:46:00+0100
2025-10-01T03:34:00+0100,BNB-USDT,0.997212,2025-10-01T02:34:00+0100
2025-10-01T03:35:00+0100,SOL-USDT,-0.994349,2025-10-01T02:58:00+0100
2025-10-01T03:36:00+0100,SOL-USDT,-0.996285,2025-10-01T03:01:00+0100
2025-10-01T03:37:00+0100,SOL-USDT,-0.996306,2025-10-01T03:02:00+0100
2025-10-01T03:38:00+0100,LTC-USDT,-0.996368,2025-10-01T03:02:00+0100
2025-10-01T03:39:00+0100,XRP-USDT,0.992634,2025-10-01T03:39:00+0100
2025-10-01T03:40:00+0100,XRP-USDT,0.992634,2025-10-01T03:39:00+0100
2025-10-01T03:41:00+0100,ETH-USDT,-0.991995,2025-10-01T03:26:00+0100
2025-10-01T03:42:00+0100,ETH-USDT,0.9935,2025-10-01T03:42:00+0100
2025-10-01T03:43:00+0100,ETH-USDT,0.9935,2025-10-01T03:42:00+0100
2025-10-01T03:44:00+0100,DOGE-USDT,-0.995417,2025-10-01T03:29:00+0100
2025-10-01T03:45:00+0100,ETH-USDT,0.99654,2025-10-01T03:45:00+0100
2025-10-01T03:46:00+0100,BTC-USDT,0.976452,2025-10-01T03:35:00+0100
2025-10-01T03:47:00+0100,BNB-USDT,-0.965776,2025-10-01T02:58:00+0100
2025-10-01T03:48:00+0100,LTC-USDT,-0.943324,2025-10-01T03:09:00+0100
2025-10-01T03:49:00+0100,LTC-USDT,-0.943324,2025-10-01T03:09:00+0100
2025-10-01T03:50:00+0100,SOL-USDT,0.853929,2025-10-01T03:41:00+0100
2025-10-01T03:51:00+0100,SOL-USDT,0.863883,2025-10-01T03:51:00+0100
2025-10-01T03:52:00+0100,DOGE-USDT,0.955531,2025-10-01T03:13:00+0100
2025-10-01T03:53:00+0100,DOGE-USDT,0.955531,2025-10-01T03:13:00+0100
2025-10-01T03:54:00+0100,BTC-USDT,0.99238,2025-10-01T03:43:00+0100
2025-10-01T03:55:00+0100,ADA-USDT,0.995169,2025-10-01T03:42:00+0100
2025-10-01T03:56:00+0100,BTC-USDT,-0.995632,2025-10-01T02:57:00+0100
2025-10-01T03:57:00+0100,ETH-USDT,0.995898,2025-10-01T03:54:00+0100
2025-10-01T03:58:00+0100,XRP-USDT,0.996851,2025-10-01T03:44:00+0100
